138;15;Polygon (MATIC);MATIC;1014;0;11111111111111111111111111111111111111111111111111111111110000001111110111111111111100001100000000000111011000001000011111111111111111111101111111111111111111111110111111111111101010000101100000000100000011110000
139;8;Ethereum (ETH);ETH;993;0;11111111111111111111111111111111111111111111111111111111110000001111111111111111111111111111000101010111111000011000111111111111111111111111111111111111111111111111111111111111111111100101111111001111111111110111
140;16;Dash (DASH);DASH;992;0;11111111111111111111111111111111111111111111111111111111110000101111111111111111111100111100000100010111111000011000111111111111111111111111111111111111111111111111111111111111111111100101111001001111111111110001
141;207;Наличные EUR;EUR Наличными;978;5;10001001011111111111111110001100011010111001001011101001000000001101110000011100010100010000110000100000000000000000100100000000000000000001110110100000000010000000000000011110000000000000001000000000000000000000
142;79;Advanced Cash UAH;UAH AdvCash;980;1;10111111111111111111111111111111111111111111111111111111110000101111110111111101111100001100000100000111100000011000010100101111111111111111111111111111111111111110111111111111101111000101111001001111001111100000
143;121;Альфа cash-in USD;USD Альфа cash-in;840;3;00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
144;64;Paymer RUB;RUB Paymer;643;1;00000000000000001000000000000000000000000000000000000000000000001100100000011100011100001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
145;89;Capitalist USD;USD Capitalist;840;1;10111111111111111111111111111111111111111111111111111111000000001111110111111111111100110100000100000111100100010000010100100111111111111111111111111111111111111110111111111111101111000101111001001111001111110000
146;164;Visa/MasterCard GBP;GBP Карта;826;3;10001001011101111011011111100100111000011000011111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
147;125;Тинькофф QR;RUB ТКС QR;643;3;10001001001111011111011100001100111000010000000000000000000000001001000000010000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
148;106;Криптобиржи USD;USD Trade;840;1;10011111011111111100011111111111111111111111111111111110000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
149;13;Monero (XMR);XMR;991;0;11111111111111111111111111111111111111111111111111111111110000001111111111111111111100011100000001010111110000001000111111111111111111111111111111111111111111111111111111111111111111000101101100001111110011110001
150;203;Ria USD;USD Ria;840;4;10000001001000000110000000000000000000000000000000000000000000001100000000010000010000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
151;204;Ria EUR;EUR Ria;978;4;10000001001000000100000000000000000000000000000000000000000000001100000000010000010000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
152;93;PaySera USD;USD PaySera;840;1;00000000000000000000000000000000000000000000000000000001000000000000110000010100010100000000010000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000100001000000000000000000000
153;107;Криптобиржи EUR;EUR Trade;978;1;10001001001100111000000000001000111010000011101110000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
154;100;Epay USD;USD Epay;840;1;00000000000000000000000000000000000000000000000000000001000000001000110000010100010100000000110000000000000000000000000000000000000000000000000000000000000000000000000000011100000000000100001000000000000000000000
155;160;Visa/MasterCard SEK;SEK Карта;752;3;10001001001101100011011111100100111000011000011111111010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
156;68;PM e-Voucher USD;USD PMV;840;1;10111111111111111111111111111111111111111111111111111111000000101111110111111111111100001100000000000111100000010000110111110111111111111111111111111111111111111111111111111111111111000101111001001111001111110000
157;132;Райффайзен;RUB РФБ;643;3;10111111111111111111111111111111111111111111111111111111000000001111110111111111111100001100000000000111100000000000010100100110110101110101111111101110111111111111111011101111011111000000100000000000000000000000
